title:club, start timestamp:1605183839.282180, stop timestamp:1605183900.063439, headset type:EPOCPLUS, headset serial:3B9AEC95, headset firmware:625, channels:108, sampling rate:eeg_128;pow_8, samples:7486      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1605183839.282180,9.000000,0.000000,3761.923096,3820.641113,3932.820557,3841.281982,3796.666748,3845.641113,3841.153809,3947.564209,4066.025635,3841.153809,3391.025635,3943.205078,3876.410156,3960.897461,3297.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,27.716557,2.648092,0.473148,0.643368,0.348600,16.211420,1.910000,0.288985,0.636374,0.401109,3.902085,0.664155,0.416640,0.613637,0.334943,13.597594,1.878018,0.902589,1.510503,1.063011,9.607193,2.384018,0.806274,0.613957,0.732962,8.833023,1.679460,0.563429,0.423358,0.354716,8.890790,1.497746,0.852330,0.420436,0.210823,2.693774,0.390071,0.432231,0.243043,0.101730,0.497625,0.205910,0.290042,0.079128,0.068349,13.383533,2.443300,3.770176,9.088601,4.333215,102.172943,9.293595,5.089976,3.693074,1.687355,0.787988,0.190714,0.123275,0.107844,0.076708,15.192889,1.324989,1.310020,0.947231,0.550260,3.091484,0.837134,0.247446,0.315714,0.190285
1605183839.289960,10.000000,0.000000,3765.384521,3830.000000,3932.692383,3858.589844,3805.769287,3847.820557,3847.948730,3951.410156,4067.820557,3831.025635,3411.410156,3947.820557,3878.589844,3960.897461,3101.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183839.297741,11.000000,0.000000,3786.025635,3843.076904,3941.538574,3883.974365,3808.974365,3853.718018,3854.871826,3955.256348,4072.051270,3850.769287,3453.461426,3949.615479,3887.435791,3968.846191,2290.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183839.305622,12.000000,0.000000,3809.230713,3856.538574,3952.435791,3889.102539,3823.589844,3869.230713,3866.025635,3958.333252,4076.025635,3881.025635,3489.358887,3946.794922,3898.974365,3972.179443,5472.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183839.313403,13.000000,0.000000,3799.358887,3864.871826,3948.333252,3879.871826,3838.333252,3877.051270,3873.846191,3958.974365,4072.820557,3869.358887,3506.410156,3946.923096,3907.307617,3962.564209,1669.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183839.321284,14.000000,0.000000,3792.435791,3871.923096,3946.794922,3884.871826,3843.589844,3880.769287,3879.230713,3959.615479,4069.871826,3832.307617,3525.641113,3949.871826,3908.205078,3961.666748,3101.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183839.329064,15.000000,0.000000,3808.333252,3872.179443,3952.948730,3896.666748,3845.769287,3882.948730,3883.589844,3959.615479,4071.666748,3853.333252,3550.897461,3945.256348,3906.410156,3967.435791,2290.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183839.336845,16.000000,0.000000,3811.666748,3865.384521,3952.820557,3889.743652,3840.384521,3880.769287,3885.256348,3960.641113,4074.102539,3913.846191,3559.743652,3942.948730,3905.769287,3963.333252,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183839.344726,17.000000,0.000000,3807.051270,3866.410156,3953.333252,3887.820557,3834.743652,3883.589844,3889.743652,3966.666748,4073.974365,3898.718018,3566.153809,3948.718018,3909.102539,3960.384521,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183839.352607,18.000000,0.000000,3819.615479,3885.641113,3964.358887,3905.897461,3853.076904,3898.846191,3899.358887,3973.718018,4077.179443,3866.410156,3597.051270,3951.410156,3921.794922,3969.102539,0.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
