title:club, start timestamp:1605183911.419146, stop timestamp:1605183972.305220, headset type:EPOCPLUS, headset serial:3B9AEC95, headset firmware:625, channels:108, sampling rate:eeg_128;pow_8, samples:7729      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1605183911.419146,72.000000,0.000000,4154.615234,4195.256348,4173.077148,4143.846191,4115.384766,4141.410156,4130.256348,4172.820313,4168.461426,4144.102539,4081.538574,4163.974121,4211.922852,4173.589844,2602.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183911.426934,73.000000,0.000000,4149.230957,4201.153809,4168.333496,4133.846191,4121.282227,4136.538574,4128.077148,4172.051270,4166.153809,4122.563965,4072.307617,4160.384766,4210.897461,4171.666504,2765.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183911.434821,74.000000,0.000000,4146.666504,4206.794922,4165.000000,4126.282227,4118.717773,4133.077148,4125.769043,4172.948730,4165.512695,4112.563965,4070.256348,4157.692383,4204.487305,4169.871582,2544.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.751688,1.599972,1.081599,0.331767,0.307349,2.027129,1.755320,0.697989,0.914332,0.622221,1.098350,0.996725,1.064514,0.275868,0.327468,1.497082,0.864935,2.020435,2.738780,2.530066,0.964264,1.424755,0.694345,1.141152,1.120462,0.512720,0.938754,0.467969,0.235853,0.169359,0.884233,0.648770,0.502823,0.180331,0.114145,0.468456,0.410947,0.244878,0.091218,0.055877,0.275027,0.822718,0.400367,0.164998,0.145124,1.000356,2.577762,1.761745,4.600352,3.183058,8.934460,12.780090,5.196343,1.892900,1.692283,0.244084,0.266111,0.127171,0.089511,0.056402,1.752986,2.553407,1.530053,0.755888,0.700986,1.397277,0.961468,0.458162,0.197940,0.122118
1605183911.442609,75.000000,0.000000,4144.230957,4200.384766,4161.410156,4133.846191,4111.153809,4134.487305,4124.230957,4172.307617,4164.487305,4134.615234,4068.718018,4160.512695,4207.051270,4168.589844,2058.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183911.450496,76.000000,0.000000,4142.051270,4201.025879,4160.512695,4136.538574,4113.974121,4134.230957,4127.307617,4172.563965,4171.922852,4138.461426,4070.256348,4162.563965,4211.153809,4170.512695,4134.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183911.458284,77.000000,0.000000,4137.436035,4201.794922,4156.538574,4123.333496,4109.615234,4126.410156,4126.153809,4170.769043,4171.025879,4106.794922,4054.743652,4161.153809,4200.128418,4170.769043,1906.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183911.466171,78.000000,0.000000,4135.512695,4194.230957,4155.000000,4114.230957,4113.461426,4126.538574,4123.974121,4167.436035,4161.410156,4113.589844,4043.718018,4157.179688,4196.922852,4172.692383,2544.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183911.473959,79.000000,0.000000,4130.128418,4180.256348,4157.051270,4112.436035,4111.153809,4125.000000,4118.461426,4165.000000,4153.205078,4132.051270,4042.307617,4154.230957,4196.666504,4173.077148,2058.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183911.481846,80.000000,0.000000,4133.974121,4185.641113,4165.384766,4126.282227,4096.282227,4125.128418,4120.128418,4166.794922,4158.333496,4122.948730,4051.794922,4159.871582,4195.000000,4176.666504,4134.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605183911.489633,81.000000,0.000000,4137.051270,4186.538574,4171.666504,4134.487305,4097.948730,4126.153809,4119.871582,4163.205078,4158.461426,4109.487305,4049.743652,4159.871582,4198.077148,4175.897461,1906.000000,3.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
