title:club, start timestamp:1605176588.540698, stop timestamp:1605176650.181420, headset type:EPOCPLUS, headset serial:3B9AEC95, headset firmware:625, channels:108, sampling rate:eeg_128;pow_8, samples:7822      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1605176588.619708,91.000000,0.000000,4151.922852,4151.282227,4163.461426,4170.384766,4153.333496,4157.820313,4137.307617,4137.051270,4144.615234,4181.794922,4130.128418,4196.666504,4162.820313,4129.615234,2882.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.627589,92.000000,0.000000,4151.922852,4153.717773,4167.051270,4169.487305,4155.384766,4161.282227,4146.025879,4144.615234,4146.410156,4183.461426,4129.743652,4199.230957,4163.589844,4134.230957,2187.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.635370,93.000000,0.000000,4141.282227,4151.794922,4159.871582,4153.333496,4160.641113,4159.230957,4144.487305,4144.615234,4146.282227,4178.205078,4122.563965,4196.025879,4156.922852,4128.205078,2347.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.643251,94.000000,0.000000,4148.717773,4157.948730,4165.256348,4162.307617,4160.641113,4162.563965,4147.820313,4147.179688,4152.307617,4189.615234,4129.615234,4197.307617,4162.436035,4128.205078,3226.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.651032,95.000000,0.000000,4157.948730,4165.641113,4178.461426,4177.692383,4158.846191,4164.743652,4156.666504,4150.769043,4155.512695,4202.436035,4139.615234,4200.128418,4169.743652,4135.384766,2882.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.658913,96.000000,0.000000,4152.051270,4164.743652,4174.358887,4168.461426,4161.538574,4162.051270,4157.692383,4146.282227,4148.333496,4198.077148,4135.769043,4197.948730,4162.948730,4138.974121,2187.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.666694,97.000000,0.000000,4141.410156,4159.102539,4159.487305,4158.205078,4159.615234,4159.358887,4150.000000,4138.077148,4143.205078,4186.538574,4128.077148,4191.153809,4151.282227,4128.205078,2347.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.674675,98.000000,0.000000,4132.307617,4151.922852,4150.512695,4156.282227,4153.717773,4156.794922,4136.025879,4127.820313,4143.717773,4172.692383,4123.846191,4184.230957,4147.307617,4112.820313,3226.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.682556,99.000000,0.000000,4129.230957,4141.538574,4142.179688,4147.307617,4152.307617,4149.743652,4121.538574,4116.410156,4139.102539,4156.666504,4118.077148,4181.025879,4148.717773,4107.692383,2882.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.690538,100.000000,0.000000,4134.102539,4143.333496,4146.538574,4151.666504,4151.922852,4152.692383,4125.256348,4122.436035,4137.436035,4156.666504,4118.461426,4186.153809,4153.461426,4119.358887,2187.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.698419,101.000000,0.000000,4138.461426,4158.077148,4163.589844,4169.871582,4149.743652,4160.384766,4136.538574,4135.256348,4141.153809,4171.153809,4124.871582,4192.051270,4161.025879,4132.051270,2347.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.706400,102.000000,0.000000,4135.641113,4156.666504,4156.794922,4162.179688,4148.461426,4151.282227,4127.820313,4127.436035,4142.563965,4161.794922,4119.487305,4186.666504,4155.897461,4127.692383,3226.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.714281,103.000000,0.000000,4126.538574,4135.769043,4135.512695,4132.820313,4147.820313,4140.256348,4114.358887,4118.461426,4138.333496,4138.461426,4108.461426,4179.487305,4141.538574,4113.974121,2882.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.722262,104.000000,0.000000,4124.230957,4129.358887,4143.205078,4126.282227,4146.666504,4148.077148,4127.692383,4129.358887,4137.563965,4138.205078,4112.692383,4185.512695,4144.487305,4115.512695,2187.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,7.720696,0.540821,0.753747,0.751198,0.321992,0.936048,0.642475,0.855100,0.524045,0.330562,0.858181,0.383083,0.738308,0.682832,0.429550,0.402267,0.457197,0.817486,0.825003,0.537275,0.231769,0.220047,0.150279,0.113584,0.178417,0.390524,0.374830,0.273793,0.171948,0.264216,1.301422,1.184194,0.671555,0.508429,0.389325,0.946284,1.111662,0.482943,0.330055,0.287336,0.110335,0.110605,0.146824,0.088707,0.089089,3.365159,2.813840,1.595710,0.886893,0.558157,0.682750,0.489989,0.362600,0.215224,0.179055,0.501699,0.358537,0.270036,0.242796,0.196175,0.531943,0.782453,0.401397,0.257219,0.279606,1.289506,0.346401,0.236374,0.194214,0.280671
1605176588.730143,105.000000,0.000000,4132.051270,4141.538574,4157.948730,4138.974121,4147.051270,4154.230957,4138.333496,4132.179688,4139.358887,4146.410156,4116.410156,4189.487305,4153.717773,4131.410156,2347.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.738124,106.000000,0.000000,4131.410156,4142.307617,4146.410156,4143.333496,4145.897461,4144.871582,4118.974121,4116.794922,4139.358887,4139.230957,4106.794922,4177.436035,4141.794922,4125.256348,3226.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.746005,107.000000,0.000000,4123.461426,4135.512695,4138.589844,4148.846191,4145.769043,4144.102539,4109.743652,4114.102539,4138.846191,4131.922852,4104.102539,4170.641113,4131.282227,4108.974121,2882.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.753986,108.000000,0.000000,4122.307617,4130.256348,4143.461426,4145.641113,4145.512695,4144.358887,4111.794922,4115.769043,4133.589844,4122.820313,4104.102539,4175.897461,4136.153809,4111.538574,2187.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.761867,109.000000,0.000000,4121.153809,4123.205078,4133.461426,4124.615234,4144.230957,4134.230957,4099.615234,4105.128418,4127.436035,4105.128418,4092.564209,4172.307617,4134.230957,4109.358887,2347.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.769648,110.000000,0.000000,4116.282227,4125.384766,4122.820313,4119.871582,4142.436035,4137.563965,4101.282227,4108.589844,4131.538574,4101.538574,4091.794922,4169.230957,4134.102539,4102.692383,3226.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.777529,111.000000,0.000000,4130.128418,4140.000000,4140.512695,4147.307617,4142.179688,4151.410156,4126.153809,4129.358887,4140.128418,4121.410156,4106.410156,4177.948730,4150.000000,4116.282227,2882.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.785310,112.000000,0.000000,4140.128418,4140.641113,4149.871582,4155.128418,4147.948730,4146.282227,4127.563965,4129.487305,4137.948730,4128.077148,4107.051270,4181.025879,4152.436035,4126.666504,2187.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.793191,113.000000,0.000000,4129.615234,4138.717773,4145.000000,4145.384766,4149.102539,4143.846191,4121.666504,4126.410156,4136.922852,4126.794922,4102.307617,4186.538574,4150.000000,4130.256348,2347.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.800972,114.000000,0.000000,4128.461426,4147.563965,4150.000000,4152.051270,4146.025879,4156.666504,4138.333496,4140.512695,4143.846191,4146.666504,4112.820313,4197.820313,4160.769043,4134.358887,3226.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.808853,115.000000,0.000000,4128.205078,4140.256348,4146.025879,4148.846191,4149.102539,4157.436035,4140.000000,4137.051270,4142.179688,4156.153809,4116.666504,4188.846191,4159.487305,4117.948730,2882.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.816634,116.000000,0.000000,4115.897461,4135.512695,4145.256348,4146.794922,4154.102539,4155.384766,4131.922852,4130.000000,4140.512695,4149.358887,4113.589844,4177.692383,4155.000000,4114.358887,2187.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.824515,117.000000,0.000000,4119.230957,4148.077148,4157.563965,4155.000000,4155.128418,4158.077148,4136.282227,4139.871582,4144.487305,4154.615234,4117.692383,4189.102539,4160.769043,4137.563965,2347.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.832296,118.000000,0.000000,4128.717773,4142.179688,4151.153809,4145.128418,4153.077148,4150.128418,4130.512695,4135.384766,4141.410156,4150.769043,4117.563965,4189.615234,4155.384766,4129.358887,3226.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.840177,119.000000,0.000000,4122.307617,4132.948730,4139.743652,4139.615234,4153.461426,4142.948730,4122.179688,4123.846191,4138.333496,4140.256348,4111.153809,4175.128418,4150.000000,4108.077148,2882.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605176588.847958,120.000000,0.000000,4120.512695,4142.051270,4149.871582,4153.461426,4153.205078,4148.717773,4128.717773,4130.256348,4140.256348,4144.358887,4112.820313,4174.487305,4157.436035,4114.230957,2187.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,5.628883,0.414200,0.942992,0.657080,0.308807,0.889412,0.475698,0.929636,0.536355,0.322135,0.761288,0.352393,0.954967,0.716364,0.443670,0.405759,0.387199,0.975670,0.934409,0.556915,0.237038,0.171692,0.144083,0.103296,0.177027,0.329022,0.366213,0.371754,0.185840,0.275547,1.132280,1.099843,0.691898,0.536330,0.413441,0.776085,0.997287,0.547905,0.390444,0.297784,0.110634,0.103233,0.172418,0.094918,0.102448,2.819715,2.193668,1.878646,0.857670,0.589645,0.598432,0.403487,0.415509,0.215771,0.191020,0.477234,0.307213,0.352284,0.263585,0.224578,0.581890,0.565161,0.443013,0.268477,0.280208,0.972310,0.289570,0.316102,0.202030,0.292747
